Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
178.53,17853,64041,1,0,0,0,852.66113,892.33398,1647.72034,1720.65735,-0.00891,0.05786,0.99319,-2.135,0.508,-0.665,6629,72860,106933
178.54,17854,64042,1,0,0,0,852.66113,892.33398,1647.33887,1720.58105,-0.01001,0.05835,0.99454,-2.083,0.525,-0.613,6629,72860,106933
178.55,17855,64043,1,0,0,0,852.66113,892.33398,1647.41516,1720.58105,-0.01245,0.05762,0.99612,-2.118,0.718,-0.718,6629,72857,106932
178.56,17856,64044,1,0,0,0,852.66113,892.33398,1648.1781,1720.80994,-0.01221,0.05786,0.99356,-2.118,0.753,-0.665,6629,72857,106932
178.57,17857,64045,1,0,0,0,852.66113,892.02881,1647.49146,1720.73364,-0.01489,0.0614,0.99429,-2.205,0.63,-0.735,6633,72855,106930
178.58,17858,64046,1,0,0,0,852.66113,892.02881,1647.18628,1720.73364,-0.01453,0.06226,0.996,-2.555,0.77,-0.788,6633,72855,106930
178.59,17859,64047,1,0,0,0,852.66113,892.02881,1647.64404,1720.73364,-0.01453,0.05957,0.99857,-2.625,0.683,-0.543,6630,72861,106934
178.6,17860,64048,1,0,0,0,852.66113,892.02881,1647.26257,1720.80994,-0.01367,0.05774,0.9982,-2.503,0.63,-0.525,6630,72861,106934
178.61,17861,64049,1,0,0,0,852.66113,892.02881,1647.33887,1720.73364,-0.01477,0.05762,0.99539,-2.153,0.578,-0.49,6631,72863,106947
178.62,17862,64050,1,0,0,0,852.96631,892.02881,1647.72034,1720.73364,-0.01697,0.06091,0.99246,-2.223,0.473,-0.385,6631,72863,106947
178.63,17863,64051,1,0,0,0,852.96631,892.02881,1647.18628,1720.65735,-0.01514,0.05713,0.99222,-2.538,0.63,-0.648,6632,72868,106955
178.64,17864,64052,1,0,0,0,852.96631,892.02881,1647.26257,1720.58105,-0.01611,0.05506,0.9949,-2.573,0.7,-0.368,6632,72868,106955
178.65,17865,64053,1,0,0,0,852.96631,892.02881,1647.72034,1720.73364,-0.01428,0.05676,0.99478,-2.275,0.613,-0.438,6634,72866,106957
178.66,17866,64054,1,0,0,0,852.96631,892.02881,1647.33887,1720.58105,-0.01147,0.05896,0.99527,-1.925,0.508,-0.455,6634,72866,106957
178.67,17867,64055,1,0,0,0,852.96631,892.1814,1647.26257,1720.73364,-0.01172,0.0603,0.99796,-2.258,0.35,-0.7,6636,72869,106963
178.68,17868,64056,1,0,0,0,852.96631,892.1814,1647.72034,1720.50476,-0.01209,0.05664,0.99466,-2.433,0.385,-0.42,6636,72869,106963
178.69,17869,64057,1,0,0,0,852.96631,892.1814,1647.33887,1720.35217,-0.01099,0.05603,0.99222,-2.485,0.403,-0.49,6639,72866,106962
178.7,17870,64058,1,0,0,0,852.96631,892.1814,1647.41516,1720.73364,-0.01001,0.05811,0.99356,-2.38,0.438,-0.473,6639,72866,106962
178.71,17871,64059,1,0,0,0,852.96631,892.1814,1647.94922,1720.42847,-0.01306,0.05835,0.99637,-2.328,0.473,-0.438,6639,72866,106962
178.72,17872,64060,1,0,0,0,852.73743,892.1814,1647.26257,1720.73364,-0.01392,0.05835,0.99625,-2.398,0.455,-0.385,6642,72866,106966
178.73,17873,64061,1,0,0,0,852.73743,892.1814,1647.10999,1720.58105,-0.01392,0.05896,0.99649,-2.328,0.42,-0.525,6642,72866,106966
178.74,17874,64062,1,0,0,0,852.73743,892.1814,1647.87292,1720.80994,-0.01538,0.05676,0.99588,-2.363,0.648,-0.578,6643,72869,106973
178.75,17875,64063,1,0,0,0,852.73743,892.1814,1647.41516,1720.73364,-0.01709,0.05542,0.99564,-2.38,0.753,-0.543,6643,72869,106973
178.76,17876,64064,1,0,0,0,852.73743,892.1814,1647.41516,1720.65735,-0.01892,0.05615,0.99551,-2.153,0.665,-0.403,6645,72871,106980
178.77,17877,64065,1,0,0,0,852.73743,892.25769,1647.64404,1720.80994,-0.01526,0.06091,0.99564,-1.68,0.56,-0.28,6647,72876,106987
178.78,17878,64066,1,0,0,0,852.73743,892.25769,1647.03369,1720.73364,-0.0144,0.06165,0.99527,-1.785,0.455,-0.578,6647,72876,106987
178.79,17879,64067,1,0,0,0,852.73743,892.25769,1647.33887,1720.65735,-0.01257,0.06018,0.99515,-1.96,0.42,-0.508,6647,72876,106987
178.8,17880,64068,1,0,0,0,852.73743,892.25769,1647.87292,1720.73364,-0.01221,0.05847,0.99429,-2.188,0.665,-0.63,6651,72876,106999
178.81,17881,64069,1,0,0,0,852.73743,892.25769,1647.26257,1720.50476,-0.01404,0.0575,0.99625,-2.17,0.578,-0.508,6651,72876,106999
178.82,17882,64070,1,0,0,0,852.73743,892.25769,1647.49146,1720.50476,-0.01184,0.05628,0.99539,-2.275,0.403,-0.543,6653,72879,107004
178.83,17883,64071,1,0,0,0,852.73743,892.25769,1647.41516,1720.73364,-0.00952,0.0564,0.99283,-2.065,0.508,-0.403,6653,72879,107004
178.84,17884,64072,1,0,0,0,852.73743,892.25769,1647.18628,1720.65735,-0.01123,0.05969,0.99222,-1.908,0.578,-0.578,6655,72886,107018
178.85,17885,64073,1,0,0,0,852.73743,892.25769,1646.65222,1720.50476,-0.01147,0.06226,0.99368,-1.995,0.595,-0.718,6655,72886,107018
178.86,17886,64074,1,0,0,0,852.73743,892.25769,1648.1781,1720.65735,-0.01343,0.06214,0.99503,-2.065,0.56,-0.56,6659,72883,107023
178.87,17887,64075,1,0,0,0,852.73743,892.02881,1647.41516,1720.58105,-0.01209,0.05884,0.99405,-2.205,0.543,-0.315,6664,72886,107032
178.88,17888,64076,1,0,0,0,852.73743,892.02881,1647.10999,1720.42847,-0.01257,0.05823,0.99539,-2.223,0.525,-0.665,6664,72886,107032
178.89,17889,64077,1,0,0,0,852.73743,892.02881,1647.64404,1720.58105,-0.0155,0.05799,0.9949,-2.205,0.56,-0.455,6664,72886,107032
178.9,17890,64078,1,0,0,0,852.73743,892.02881,1647.33887,1720.58105,-0.01526,0.06006,0.99649,-2.188,0.508,-0.455,6666,72895,107048
178.91,17891,64079,1,0,0,0,852.73743,892.02881,1647.33887,1720.65735,-0.01392,0.05933,0.99588,-2.188,0.42,-0.403,6666,72895,107048
178.92,17892,64080,1,0,0,0,853.0426,892.02881,1647.72034,1720.65735,-0.01135,0.05921,0.99356,-2.118,0.543,-0.368,6671,72894,107057
178.93,17893,64081,1,0,0,0,853.0426,892.02881,1646.57593,1720.65735,-0.01111,0.05908,0.99503,-2.38,0.525,-0.595,6671,72894,107057
178.94,17894,64082,1,0,0,0,853.0426,892.02881,1646.8811,1720.58105,-0.01477,0.05786,0.99698,-2.24,0.508,-0.665,6676,72897,107066
178.95,17895,64083,1,0,0,0,853.0426,892.02881,1647.87292,1720.50476,-0.01404,0.0586,0.99539,-2.17,0.718,-0.735,6676,72897,107066
178.96,17896,64084,1,0,0,0,853.0426,892.02881,1647.49146,1720.42847,-0.01306,0.05884,0.99625,-2.065,0.543,-0.438,6677,72899,107074
178.97,17897,64085,1,0,0,0,853.0426,892.1051,1647.41516,1720.42847,-0.01135,0.05762,0.99307,-1.995,0.438,-0.508,6683,72904,107084
178.98,17898,64086,1,0,0,0,853.0426,892.1051,1647.87292,1720.50476,-0.0116,0.0586,0.99405,-1.925,0.42,-0.28,6683,72904,107084
178.99,17899,64087,1,0,0,0,853.0426,892.1051,1647.49146,1720.65735,-0.01343,0.06165,0.99405,-1.995,0.42,-0.403,6683,72904,107084
179.0,17900,64088,1,0,0,0,853.0426,892.1051,1647.41516,1720.58105,-0.01453,0.0603,0.99515,-2.275,0.578,-0.525,6689,72904,107093
179.01,17901,64089,1,0,0,0,853.0426,892.1051,1647.79663,1720.58105,-0.01404,0.05811,0.9938,-2.31,0.595,-0.7,6689,72904,107093
179.02,17902,64090,1,0,0,0,852.81372,892.1051,1647.49146,1720.58105,-0.01477,0.05481,0.99185,-2.328,0.49,-0.525,6689,72908,107101
179.03,17903,64091,1,0,0,0,852.81372,892.1051,1647.18628,1720.58105,-0.01318,0.0564,0.99246,-2.363,0.683,-0.648,6689,72908,107101
179.04,17904,64092,1,0,0,0,852.81372,892.1051,1647.79663,1720.73364,-0.01367,0.06177,0.99576,-2.31,0.648,-0.63,6694,72908,107109
179.05,17905,64093,1,0,0,0,852.81372,892.1051,1647.41516,1720.58105,-0.01233,0.06409,0.99637,-2.555,0.543,-0.438,6694,72908,107109
179.06,17906,64094,1,0,0,0,852.81372,892.1051,1647.41516,1720.50476,-0.01074,0.0636,0.99478,-2.748,0.508,-0.578,6695,72912,107116
179.07,17907,64095,1,0,0,0,852.81372,892.25769,1647.72034,1720.58105,-0.00818,0.06128,0.99515,-2.73,0.525,-0.455,6695,72912,107116
179.08,17908,64096,1,0,0,0,852.81372,892.25769,1647.33887,1720.80994,-0.01294,0.06067,0.9971,-2.625,0.56,-0.385,6701,72912,107120
179.09,17909,64097,1,0,0,0,852.81372,892.25769,1647.41516,1720.88623,-0.01477,0.0586,0.99637,-2.205,0.718,-0.525,6701,72912,107120
179.1,17910,64098,1,0,0,0,852.81372,892.25769,1648.02551,1720.80994,-0.01489,0.05579,0.99185,-2.293,0.613,-0.263,6705,72910,107124
179.11,17911,64099,1,0,0,0,852.81372,892.25769,1647.41516,1720.58105,-0.01282,0.0542,0.99319,-2.293,0.525,-0.21,6705,72910,107124
179.12,17912,64100,1,0,0,0,852.73743,892.25769,1647.56775,1720.58105,-0.01245,0.05286,0.99246,-2.205,0.525,-0.455,6701,72903,107090
179.13,17913,64101,1,0,0,0,852.73743,892.25769,1647.10999,1720.50476,-0.01135,0.05591,0.99649,-1.89,0.595,-0.28,6701,72903,107090
179.14,17914,64102,1,0,0,0,852.73743,892.25769,1646.8811,1720.58105,-0.01221,0.05933,0.99881,-1.873,0.613,-0.595,6695,72897,107057
179.15,17915,64103,1,0,0,0,852.73743,892.25769,1646.8811,1720.50476,-0.01331,0.05774,0.99869,-1.715,0.473,-0.578,6695,72897,107057
179.16,17916,64104,1,0,0,0,852.73743,892.25769,1647.87292,1720.50476,-0.01611,0.05835,0.99747,-1.803,0.56,-0.718,6687,72892,107032
179.17,17917,64105,1,0,0,0,852.73743,892.02881,1646.8811,1720.73364,-0.01599,0.05835,0.99185,-1.715,0.595,-0.84,6687,72892,107032
179.18,17918,64106,1,0,0,0,852.73743,892.02881,1646.9574,1720.58105,-0.01563,0.05921,0.99063,-1.838,0.455,-0.753,6678,72887,107014
179.19,17919,64107,1,0,0,0,852.73743,892.02881,1647.79663,1720.65735,-0.01404,0.05835,0.98941,-1.698,0.543,-0.875,6678,72887,107014
179.2,17920,64108,1,0,0,0,852.73743,892.02881,1647.03369,1720.58105,-0.0144,0.05994,0.99588,-1.855,0.648,-0.735,6668,72884,107003
179.21,17921,64109,1,0,0,0,852.73743,892.02881,1647.03369,1720.50476,-0.01502,0.06238,0.9971,-1.855,0.56,-0.648,6668,72884,107003
179.22,17922,64110,1,0,0,0,853.19519,892.02881,1648.02551,1720.88623,-0.01355,0.06238,0.99734,-1.96,0.49,-0.7,6662,72879,106989
179.23,17923,64111,1,0,0,0,853.19519,892.02881,1647.33887,1720.65735,-0.01306,0.06287,0.99588,-1.943,0.49,-0.84,6662,72879,106989
179.24,17924,64112,1,0,0,0,853.19519,892.02881,1647.64404,1720.65735,-0.01209,0.06055,0.99344,-2.03,0.525,-0.77,6656,72875,106981
179.25,17925,64113,1,0,0,0,853.19519,892.02881,1648.48328,1720.42847,-0.01099,0.05823,0.99271,-2.048,0.648,-0.63,6656,72875,106981
179.26,17926,64114,1,0,0,0,853.19519,892.02881,1647.56775,1720.65735,-0.01172,0.0603,0.99478,-2.083,0.578,-0.84,6651,72873,106968
179.27,17927,64115,1,0,0,0,853.19519,892.1051,1647.64404,1720.50476,-0.01099,0.06189,0.996,-2.03,0.56,-0.91,6651,72873,106968
179.28,17928,64116,1,0,0,0,853.19519,892.1051,1647.94922,1720.65735,-0.0094,0.06238,0.99539,-1.943,0.648,-0.805,6646,72872,106965
179.29,17929,64117,1,0,0,0,853.19519,892.1051,1647.41516,1721.2677,-0.00977,0.06043,0.99319,-2.205,0.735,-0.858,6646,72872,106965
179.3,17930,64118,1,0,0,0,853.19519,892.1051,1647.41516,1721.42029,-0.01184,0.05811,0.99271,-2.013,0.893,-0.945,6643,72866,106964
179.31,17931,64119,1,0,0,0,853.19519,892.1051,1647.72034,1721.2677,-0.01367,0.05969,0.99234,-2.083,0.963,-0.805,6643,72866,106964
179.32,17932,64120,1,0,0,0,852.73743,892.1051,1647.64404,1721.34399,-0.01477,0.06116,0.99405,-2.31,0.875,-0.805,6641,72865,106957
179.33,17933,64121,1,0,0,0,852.73743,892.1051,1647.18628,1721.19141,-0.01465,0.0625,0.99551,-2.275,0.7,-0.753,6641,72865,106957
179.34,17934,64122,1,0,0,0,852.73743,892.1051,1647.79663,1721.2677,-0.01514,0.06323,0.99515,-2.275,0.665,-0.525,6637,72866,106960
179.35,17935,64123,1,0,0,0,852.73743,892.1051,1647.33887,1721.34399,-0.01233,0.06494,0.99271,-2.013,0.7,-0.455,6637,72866,106960
179.36,17936,64124,1,0,0,0,852.73743,892.1051,1647.41516,1721.2677,-0.01184,0.06384,0.99454,-2.31,0.753,-0.77,6637,72861,106962
179.37,17937,64125,1,0,0,0,852.73743,892.48657,1647.79663,1721.42029,-0.01294,0.06384,0.99698,-2.538,0.7,-0.823,6637,72861,106962
179.38,17938,64126,1,0,0,0,852.73743,892.48657,1647.33887,1721.19141,-0.01062,0.06043,0.99661,-2.52,0.595,-0.63,6640,72864,106970
179.39,17939,64127,1,0,0,0,852.73743,892.48657,1647.56775,1721.19141,-0.01135,0.05774,0.99625,-2.24,0.665,-0.648,6640,72864,106970
179.4,17940,64128,1,0,0,0,852.73743,892.48657,1648.02551,1721.34399,-0.01001,0.05542,0.99185,-2.24,0.805,-0.823,6637,72867,106975
179.41,17941,64129,1,0,0,0,852.73743,892.48657,1647.64404,1721.03882,-0.01135,0.0586,0.9971,-1.96,0.683,-0.455,6637,72867,106975
179.42,17942,64130,1,0,0,0,852.89001,892.48657,1647.56775,1721.11511,-0.01184,0.06153,0.99979,-1.75,0.595,-0.403,6639,72865,106975
179.43,17943,64131,1,0,0,0,852.89001,892.48657,1648.10181,1721.03882,-0.01038,0.06507,0.99564,-1.715,0.508,-0.578,6639,72865,106975
179.44,17944,64132,1,0,0,0,852.89001,892.48657,1647.64404,1721.2677,-0.01209,0.06677,0.99307,-1.873,0.578,-0.595,6640,72867,106979
179.45,17945,64133,1,0,0,0,852.89001,892.48657,1647.56775,1721.19141,-0.01099,0.06555,0.9888,-2.223,0.613,-0.508,6640,72867,106979
179.46,17946,64134,1,0,0,0,852.89001,892.48657,1648.1781,1721.34399,-0.01465,0.06104,0.99295,-2.678,0.683,-0.543,6637,72862,106981
179.47,17947,64135,1,0,0,0,852.89001,892.48657,1647.64404,1721.34399,-0.0144,0.05872,0.99271,-2.555,0.595,-0.368,6637,72862,106981
179.48,17948,64136,1,0,0,0,852.89001,892.48657,1647.49146,1721.03882,-0.01599,0.05896,0.99649,-2.433,0.683,-0.35,6638,72868,106982
179.49,17949,64137,1,0,0,0,852.89001,892.48657,1648.40698,1721.87805,-0.01587,0.05896,0.99722,-2.468,0.63,-0.368,6638,72868,106982
179.5,17950,64138,1,0,0,0,852.89001,892.48657,1647.64404,1721.19141,-0.0155,0.05908,0.99673,-2.153,0.473,-0.193,6640,72868,106985
179.51,17951,64139,1,0,0,0,852.89001,892.48657,1647.64404,1721.03882,-0.01282,0.06262,0.99417,-1.803,0.56,-0.333,6640,72868,106985
179.52,17952,64140,1,0,0,0,853.19519,892.48657,1648.02551,1721.03882,-0.01282,0.06555,0.99393,-1.925,0.525,-0.56,6643,72871,106993
179.53,17953,64141,1,0,0,0,853.19519,892.48657,1647.33887,1721.03882,-0.0127,0.0647,0.99258,-1.925,0.648,-0.508,6643,72871,106993
179.54,17954,64142,1,0,0,0,853.19519,892.48657,1647.64404,1721.34399,-0.01147,0.06336,0.99417,-2.415,0.595,-0.595,6644,72872,106996
179.55,17955,64143,1,0,0,0,853.19519,892.48657,1648.33069,1721.2677,-0.01062,0.06018,0.99564,-2.608,0.718,-0.753,6644,72872,106996
179.56,17956,64144,1,0,0,0,853.19519,892.48657,1647.64404,1721.34399,-0.01343,0.05847,0.99698,-2.625,0.63,-0.508,6643,72872,107006
179.57,17957,64145,1,0,0,0,853.19519,892.41028,1647.79663,1720.96252,-0.01135,0.05994,0.99527,-1.995,0.508,-0.42,6643,72872,107006
179.58,17958,64146,1,0,0,0,853.19519,892.41028,1648.1781,1721.2677,-0.01147,0.06091,0.99539,-1.855,0.455,-0.333,6650,72874,107005
179.59,17959,64147,1,0,0,0,853.19519,892.41028,1647.64404,1721.57288,-0.01306,0.06238,0.99515,-1.995,0.543,-0.298,6650,72874,107005
179.6,17960,64148,1,0,0,0,853.19519,892.41028,1647.64404,1721.2677,-0.01233,0.06433,0.99332,-2.083,0.56,-0.438,6651,72874,107016
179.61,17961,64149,1,0,0,0,853.19519,892.41028,1647.64404,1721.34399,-0.01111,0.06384,0.99185,-2.013,0.49,-0.525,6651,72874,107016
179.62,17962,64150,1,0,0,0,852.89001,892.41028,1647.72034,1721.2677,-0.01477,0.0647,0.99393,-2.345,0.63,-0.595,6654,72878,107021
179.63,17963,64151,1,0,0,0,852.89001,892.41028,1647.49146,1721.11511,-0.01355,0.06275,0.99527,-2.503,0.7,-0.455,6654,72878,107021
179.64,17964,64152,1,0,0,0,852.89001,892.41028,1647.87292,1721.19141,-0.01245,0.05921,0.99564,-2.468,0.665,-0.455,6654,72875,107021
179.65,17965,64153,1,0,0,0,852.89001,892.41028,1647.64404,1721.11511,-0.0127,0.0586,0.99673,-2.31,0.648,-0.385,6654,72875,107021
179.66,17966,64154,1,0,0,0,852.89001,892.41028,1647.64404,1721.03882,-0.01257,0.06104,0.99686,-2.1,0.7,-0.455,6657,72875,107028
179.67,17967,64155,1,0,0,0,852.89001,892.48657,1647.94922,1721.34399,-0.01086,0.06018,0.99344,-2.188,0.438,-0.473,6657,72875,107028
179.68,17968,64156,1,0,0,0,852.89001,892.48657,1647.03369,1720.96252,-0.01001,0.06104,0.99075,-2.17,0.56,-0.455,6660,72881,107041
179.69,17969,64157,1,0,0,0,852.89001,892.48657,1647.18628,1721.03882,-0.01355,0.06348,0.99503,-2.135,0.665,-0.508,6660,72881,107041
179.7,17970,64158,1,0,0,0,852.89001,892.48657,1647.64404,1721.11511,-0.01379,0.06299,0.9938,-2.24,0.7,-0.665,6663,72881,107048
179.71,17971,64159,1,0,0,0,852.89001,892.48657,1647.10999,1720.88623,-0.01331,0.06421,0.99576,-2.223,0.753,-0.56,6663,72881,107048
179.72,17972,64160,1,0,0,0,852.66113,892.48657,1647.18628,1721.2677,-0.0105,0.0636,0.99539,-2.433,0.718,-0.403,6663,72884,107053
179.73,17973,64161,1,0,0,0,852.66113,892.48657,1647.64404,1721.11511,-0.01209,0.06336,0.99332,-2.398,0.84,-0.368,6663,72884,107053
179.74,17974,64162,1,0,0,0,852.66113,892.48657,1647.18628,1721.11511,-0.01209,0.06153,0.99344,-2.468,0.823,-0.28,6668,72887,107062
179.75,17975,64163,1,0,0,0,852.66113,892.48657,1647.26257,1721.11511,-0.01135,0.0614,0.99503,-2.45,0.613,-0.28,6668,72887,107062
179.76,17976,64164,1,0,0,0,852.66113,892.48657,1648.10181,1720.58105,-0.01282,0.06323,0.99527,-2.153,0.578,-0.385,6669,72884,107061
179.77,17977,64165,1,0,0,0,852.66113,892.1814,1647.79663,1721.03882,-0.01306,0.06262,0.99454,-2.363,0.84,-0.35,6669,72884,107061
179.78,17978,64166,1,0,0,0,852.66113,892.1814,1647.72034,1721.11511,-0.01282,0.05933,0.9949,-2.52,0.788,-0.385,6672,72887,107073
179.79,17979,64167,1,0,0,0,852.66113,892.1814,1648.40698,1721.42029,-0.01392,0.06067,0.99454,-2.468,0.683,-0.263,6672,72887,107073
179.8,17980,64168,1,0,0,0,852.66113,892.1814,1647.64404,1720.65735,-0.01209,0.0625,0.99246,-2.345,0.525,-0.088,6678,72893,107082
179.81,17981,64169,1,0,0,0,852.66113,892.1814,1647.72034,1721.11511,-0.01245,0.06238,0.99283,-2.345,0.473,-0.053,6678,72893,107082
179.82,17982,64170,1,0,0,0,853.1189,892.1814,1647.94922,1720.80994,-0.01428,0.06055,0.99515,-2.713,0.7,-0.228,6678,72892,107087
179.83,17983,64171,1,0,0,0,853.1189,892.1814,1647.26257,1721.2677,-0.01453,0.05969,0.99466,-2.608,0.665,-0.245,6678,72892,107087
179.84,17984,64172,1,0,0,0,853.1189,892.1814,1647.64404,1721.2677,-0.01514,0.06287,0.99515,-2.643,0.578,-0.7,6680,72896,107097
179.85,17985,64173,1,0,0,0,853.1189,892.1814,1648.1781,1721.19141,-0.01245,0.06494,0.99283,-2.765,0.543,-0.595,6680,72896,107097
179.86,17986,64174,1,0,0,0,853.1189,892.1814,1647.49146,1721.19141,-0.01001,0.06384,0.99124,-3.185,0.42,-0.298,6686,72894,107101
179.87,17987,64175,1,0,0,0,853.1189,892.48657,1647.79663,1721.19141,-0.00867,0.06458,0.9949,-3.43,0.595,-0.158,6686,72894,107101
179.88,17988,64176,1,0,0,0,853.1189,892.48657,1647.87292,1720.58105,-0.00977,0.06409,0.99954,-3.518,0.56,-0.123,6687,72894,107113
179.89,17989,64177,1,0,0,0,853.1189,892.48657,1647.56775,1721.34399,-0.01379,0.06348,1.00467,-3.43,0.595,-0.175,6687,72894,107113
179.9,17990,64178,1,0,0,0,853.1189,892.48657,1647.72034,1720.88623,-0.01404,0.05799,1.00003,-3.01,0.595,-0.14,6689,72897,107121
179.91,17991,64179,1,0,0,0,853.1189,892.48657,1647.94922,1720.73364,-0.01538,0.05506,0.996,-2.59,0.438,-0.193,6689,72897,107121
179.92,17992,64180,1,0,0,0,852.58484,892.48657,1647.26257,1721.19141,-0.01001,0.05383,0.9888,-2.363,0.35,-0.018,6690,72894,107103
179.93,17993,64181,1,0,0,0,852.58484,892.48657,1646.9574,1721.2677,-0.01099,0.05615,0.99051,-2.205,0.525,-0.158,6690,72894,107103
179.94,17994,64182,1,0,0,0,852.58484,892.48657,1647.94922,1721.2677,-0.01196,0.0603,0.99478,-2.118,0.508,-0.21,6687,72883,107054
179.95,17995,64183,1,0,0,0,852.58484,892.48657,1647.72034,1721.34399,-0.01209,0.05896,0.99722,-2.328,0.613,-0.175,6687,72883,107054
179.96,17996,64184,1,0,0,0,852.58484,892.48657,1647.79663,1721.2677,-0.01355,0.06018,0.99942,-2.363,0.77,-0.193,6672,72875,107023
179.97,17997,64185,1,0,0,0,852.58484,892.63916,1648.25439,1721.42029,-0.01636,0.06043,0.99576,-1.978,0.63,-0.438,6672,72875,107023
179.98,17998,64186,1,0,0,0,852.58484,892.63916,1647.72034,1721.34399,-0.01502,0.06311,0.99173,-1.75,0.56,-0.315,6659,72871,107001
179.99,17999,64187,1,0,0,0,852.58484,892.63916,1647.87292,1721.2677,-0.0144,0.06226,0.98953,-2.135,0.683,-0.508,6659,72871,107001
180.0,18000,64188,1,0,0,0,852.58484,892.63916,1648.1781,1721.19141,-0.01489,0.06336,0.99075,-2.398,0.753,-0.385,6650,72866,106978
180.01,18001,64189,1,0,0,0,852.58484,892.63916,1647.79663,1720.73364,-0.01465,0.06006,0.99197,-2.468,0.77,-0.63,6650,72866,106978
180.02,18002,64190,1,0,0,0,852.89001,892.63916,1647.79663,1720.65735,-0.01502,0.05872,0.99551,-2.555,0.753,-0.49,6639,72859,106961
180.03,18003,64191,1,0,0,0,852.89001,892.63916,1648.10181,1721.03882,-0.01221,0.05884,0.9982,-2.538,0.683,-0.56,6639,72859,106961
180.04,18004,64192,1,0,0,0,852.89001,892.63916,1647.72034,1721.34399,-0.0105,0.05994,0.99649,-2.03,0.648,-0.28,6631,72854,106949
180.05,18005,64193,1,0,0,0,852.89001,892.63916,1647.79663,1721.42029,-0.01135,0.0614,0.99454,-1.908,0.595,-0.28,6631,72854,106949
180.06,18006,64194,1,0,0,0,852.89001,892.63916,1648.25439,1721.49658,-0.01111,0.06128,0.99234,-2.188,0.578,-0.35,6621,72846,106935
180.07,18007,64195,1,0,0,0,852.89001,892.48657,1647.94922,1721.03882,-0.01099,0.0625,0.99258,-2.1,0.595,-0.473,6621,72846,106935
180.08,18008,64196,1,0,0,0,852.89001,892.48657,1647.72034,1721.34399,-0.01294,0.06153,0.99405,-2.205,0.63,-0.368,6614,72844,106926
180.09,18009,64197,1,0,0,0,852.89001,892.48657,1648.48328,1720.96252,-0.01245,0.06299,0.99661,-2.345,0.665,-0.543,6614,72844,106926
180.1,18010,64198,1,0,0,0,852.89001,892.48657,1647.18628,1720.88623,-0.01306,0.0625,0.99515,-2.345,0.753,-0.63,6610,72843,106922
180.11,18011,64199,1,0,0,0,852.89001,892.48657,1647.26257,1720.80994,-0.0116,0.05982,0.991,-2.433,0.753,-0.735,6610,72843,106922
180.12,18012,64200,1,0,0,0,852.89001,892.48657,1648.02551,1720.73364,-0.01318,0.06055,0.99246,-2.503,0.683,-0.648,6602,72841,106918
180.13,18013,64201,1,0,0,0,852.89001,892.48657,1647.56775,1720.65735,-0.01196,0.06128,0.9921,-2.415,0.735,-0.525,6602,72841,106918
180.14,18014,64202,1,0,0,0,852.89001,892.48657,1647.87292,1720.88623,-0.01062,0.06397,0.99503,-2.818,0.613,-0.508,6600,72839,106914
180.15,18015,64203,1,0,0,0,852.89001,892.48657,1648.78845,1720.80994,-0.01294,0.06287,0.99625,-2.905,0.718,-0.578,6600,72839,106914
180.16,18016,64204,1,0,0,0,852.89001,892.48657,1647.87292,1721.2677,-0.01245,0.06323,0.99612,-2.748,0.805,-0.333,6596,72841,106918
180.17,18017,64205,1,0,0,0,852.89001,892.33398,1647.94922,1721.11511,-0.01184,0.06519,0.99588,-2.608,0.525,-0.315,6596,72841,106918
180.18,18018,64206,1,0,0,0,852.89001,892.33398,1648.10181,1720.96252,-0.01245,0.06409,0.99368,-2.713,0.613,-0.21,6596,72838,106924
180.19,18019,64207,1,0,0,0,852.89001,892.33398,1647.87292,1720.96252,-0.01392,0.05835,0.99344,-3.045,0.683,-0.28,6596,72838,106924
180.2,18020,64208,1,0,0,0,852.89001,892.33398,1647.94922,1721.19141,-0.01379,0.0575,0.99454,-2.94,0.753,-0.368,6594,72836,106923
180.21,18021,64209,1,0,0,0,852.89001,892.33398,1648.55957,1720.96252,-0.01135,0.05713,0.99246,-2.993,0.788,-0.438,6594,72836,106923
180.22,18022,64210,1,0,0,0,852.96631,892.33398,1647.72034,1720.88623,-0.01086,0.05847,0.99527,-3.063,0.77,-0.42,6596,72836,106919
180.23,18023,64211,1,0,0,0,852.96631,892.33398,1647.64404,1720.80994,-0.01318,0.0586,0.99649,-2.975,0.893,-0.403,6596,72836,106919
180.24,18024,64212,1,0,0,0,852.96631,892.33398,1648.25439,1720.88623,-0.0127,0.05908,0.99564,-2.835,0.788,-0.508,6597,72840,106937
180.25,18025,64213,1,0,0,0,852.96631,892.33398,1647.79663,1720.80994,-0.01318,0.06104,0.99332,-2.643,0.683,-0.42,6597,72840,106937
180.26,18026,64214,1,0,0,0,852.96631,892.33398,1647.94922,1721.11511,-0.0116,0.06104,0.99136,-2.66,0.7,-0.385,6596,72843,106929
180.27,18027,64215,1,0,0,0,852.96631,892.63916,1648.25439,1721.2677,-0.01306,0.06055,0.99149,-2.94,0.648,-0.368,6596,72843,106929
